latitude,longitude,name,rating,address
49.283986,-123.065264,Axum Restaurant,4.5,"1279 E Hastings Street, Vancouver, BC V6A 1S4, Canada"
49.283986,-123.065264,Aleph Eatery,4.5,"1889 Powell Street, Vancouver, BC V5L 1H8, Canada"
49.283986,-123.065264,Jackalope's Neighbourhood Dive,4.5,"2257 E Hastings Street, Vancouver, BC V5L 1V3, Canada"
49.283986,-123.065264,The Narcissus,4.5,"1701 Powell Street, Vancouver, BC V5L 0A2, Canada"
49.283986,-123.065264,Dundas Eat + Drink,4.5,"2077 Dundas Street, Vancouver, BC V5L 1J5, Canada"
49.283986,-123.065264,Takenaka,4.5,"1370 Georgia Street, Vancouver, BC V5L 2A8, Canada"
49.283986,-123.065264,Nonna's Cucina,5.0,"2166 East Hastings Street, Vancouver, BC V5L 1V2, Canada"
49.283986,-123.065264,Burdy,5.0,"1216 Franklin Street, Vancouver, BC V6A 1K1, Canada"
49.283986,-123.065264,Kawaii Salad,5.0,"1370 Georgia St, Vancouver, BC V5L 2A8, Canada"
49.283986,-123.065264,Franklin Food Lab,5.0,"1600 Franklin Street, Vancouver, BC V5L 1P4, Canada"
49.283986,-123.065264,Bombay Kitchen and Bar,4.0,"1018 Commercial Drive, Vancouver, BC V5L 3W9, Canada"
49.283986,-123.065264,The Indian Chef’s,4.0,"2270 E Hastings Street, Vancouver, BC V5L 1V4, Canada"
49.283986,-123.065264,Truck Stop Cafe,4.0,"1046 Clark Drive, Vancouver, BC V5L 3J9, Canada"
49.283986,-123.065264,Bai Bua Thai Cuisine,4.0,"2443 E Hastings Street, Vancouver, BC V5C 0C2, Canada"
49.283986,-123.065264,Sneaky Pete's Pool Cafe,4.5,"412 McLean Drive, Vancouver, BC V5L 0C1, Canada"
49.283986,-123.065264,Coho Coffee,4.5,"1370 E Georgia St, Vancouver, BC V5L 2A8, Canada"
49.283986,-123.065264,VanCity Pizza,4.0,"2411 E Hastings Street, Vancouver, BC V5K 1Y6, Canada"
49.283986,-123.065264,Downlow Chicken Shack,4.0,"905 Commercial Drive, Vancouver, BC V5L 2H2, Canada"
49.283986,-123.065264,Pepino's,4.0,"631 Commercial Drive, Vancouver, BC V5L 3W3, Canada"
49.283986,-123.065264,Eternal Abundance,4.0,"1025 Commercial Drive, Vancouver, BC V5L 3X1, Canada"
49.283986,-123.065264,Oidé Coffee,5.0,"550 Clark Drive, Vancouver, BC V5L 3H7, Canada"
49.283986,-123.065264,Bianca Maria Italian Foods,4.0,"2469 Hastings Street E, Vancouver, BC V5K 1Y8, Canada"
49.283986,-123.065264,Pho LHQ  Delivery,5.0,"1205 E Hastings St, Vancouver, BC V6A 1S4, Canada"
49.283986,-123.065264,Kin Kao Thai Kitchen,4.0,"903 Commercial Drive, Vancouver, BC V5L, Canada"
49.283986,-123.065264,Dachi,4.0,"2297 E Hastings Street, Vancouver, BC V5L 1V3, Canada"
49.283986,-123.065264,Lunch Lady,4.0,"1046 Commercial Drive, Vancouver, BC V5L 3W9, Canada"
49.283986,-123.065264,Fujiya Japanese Foods,4.0,"912 Clark Drive, Vancouver, BC V5L 3J8, Canada"
49.283986,-123.065264,Tacofino Commissary,4.0,"2327 E Hastings St, Vancouver, BC V5L 1V6, Canada"
49.283986,-123.065264,Mr Red Cafe,4.0,"2131 E Hastings Street, Vancouver, BC V5L 1V4, Canada"
49.283986,-123.065264,The Red Wagon,4.0,"2128 East Hastings Street, Vancouver, BC V5L 1V2, Canada"
49.283986,-123.065264,Pho Win,4.0,"2138 E Hastings Street, Vancouver, BC V5L 1V2, Canada"
49.283986,-123.065264,Yolks,4.0,"1598 E Hastings Street, Vancouver, BC V5L 1S5, Canada"
49.283986,-123.065264,Koko Japanese Restaurant,4.0,"2053 Hastings Street E, Vancouver, BC V5L 1T9, Canada"
49.283986,-123.065264,Laksa King,4.0,"2546 E Hastings Street, Vancouver, BC V5K 1Z3, Canada"
49.257985,-123.083366,The Box Bakery and Kitchen,4.5,"1130 Broadway St, Ste 114, Pearland, TX 77581"
49.257985,-123.083366,Camion Cafe,5.0,"Vancouver, BC V5T 1X7, Canada"
49.257985,-123.083366,Quizine Kitchen,5.0,"1155 East Broadway, Vancouver, BC V5T 4V5, Canada"
49.257985,-123.083366,Rolling Cashew,4.5,"401 Industrial Avenue, Vancouver, BC V6A 2P8, Canada"
49.257985,-123.083366,The Real Patty Co,5.0,"Delta, BC V4C 4M5, Canada"
49.257985,-123.083366,Ashiana Tandoori Restaurant,4.5,"1440 Kingsway Street, Vancouver, BC V5N 2R5, Canada"
49.257985,-123.083366,Carp,4.5,"2516 Prince Edward Street, Vancouver, BC V5T 4T3, Canada"
49.257985,-123.083366,Do Chay,4.5,"1392 Kingsway, Vancouver, BC V5V 3E4, Canada"
49.257985,-123.083366,Addis Cafe Ethiopian Restaurant,4.5,"2017 Commercial Dr, Vancouver, BC V5N 4B1, Canada"
49.257985,-123.083366,Knight Street Cafe,4.5,"3911 Knight Street, Vancouver, BC V5N 3L8, Canada"
49.257985,-123.083366,Batard Boulangerie & Cafe Moderne,4.5,"3958 Fraser Street, Vancouver, BC V5V 4E4, Canada"
49.257985,-123.083366,Falafel Cafe,4.5,"1385 Kingsway, Vancouver, BC V5V 4Y6, Canada"
49.257985,-123.083366,Seasons Bakery,4.5,"2879 Commercial Drive, Vancouver, BC V5N 0A6, Canada"
49.257985,-123.083366,Fassil Ethiopian Restaurant,4.5,"736 Broadway E, Vancouver, BC V5T 1X9, Canada"
49.257985,-123.083366,Hail Mary's,4.5,"670 E Broadway, Vancouver, BC V5T 1X6, Canada"
49.257985,-123.083366,Pink Peppercorn Seafood House,4.0,"1485 Kingsway, Vancouver, BC V5N 2R6, Canada"
49.257985,-123.083366,The Peri Peri Shack,4.0,"724 Kingsway, Vancouver, BC V5V 3C1, Canada"
49.257985,-123.083366,Osteria Savio Volpe,4.0,"615 Kingsway, Vancouver, BC V5T 3K5, Canada"
49.257985,-123.083366,Chouchou Breton Crepes,4.0,"110 Water Street, Vancouver, BC V6B 1B2, Canada"
49.257985,-123.083366,Po Kong Vegetarian Restaurant,4.0,"1334 Kingsway Avenue, Vancouver, BC V5V 3E4, Canada"
49.257985,-123.083366,The Gluten Free Epicurean,4.0,"633 E 15th Avenue, Vancouver, BC V5T 2R6, Canada"
49.257985,-123.083366,Dosa World,4.0,"1150 Kingsway, Vancouver, BC V5V 3C8, Canada"
49.257985,-123.083366,Grace of India,4.0,"1284 Kingsway, Vancouver, BC V5V 3E1, Canada"
49.257985,-123.083366,Bonjour Vietnam Bistro,4.0,"3944 Fraser Street, Vancouver, BC V5V 4E4, Canada"
49.257985,-123.083366,Alenka European Foods,4.0,"701 Kingsway, Suite 15, Vancouver, BC V5T 3K6, Canada"
49.257985,-123.083366,Bean Banh Mi,4.0,"1198 Kingsway, Vancouver, BC V5V 3C8, Canada"
49.257985,-123.083366,Sun Bo Kong Vegetarian Restaurant,4.0,"1363 Kingsway, Vancouver, BC V5V 3E3, Canada"
49.257985,-123.083366,The Paper Crane,4.0,"531 E Broadway, Vancouver, BC V5T 1X4, Canada"
49.257985,-123.083366,Thu Hien Deli & Sandwich Shop,4.0,"1388 Kingsway, Vancouver, BC V5V 3E4, Canada"
49.257985,-123.083366,Ba Le Sandwich Shop,4.0,"701 Kingsway, Vancouver, BC V5T 3K6, Canada"
49.257985,-123.083366,Al Diwan,5.0,"1440 Kingsway, Vancouver, BC V5N 2R5, Canada"
49.257985,-123.083366,Juno Provisions,4.0,"2247 Commercial Dr, Vancouver, BC V5N 4B6, Canada"
49.257985,-123.083366,Honey Cafe,5.0,"775 Kingsway, Vancouver, BC V5V 3C2, Canada"
49.257985,-123.083366,Baby Dhal Roti Shop,4.0,"2707 Commercial Drive, Vancouver, BC V5N 4C5, Canada"
49.257985,-123.083366,Word.,5.0,"555 Great Northern Way, Nemesis Coffee, Vancouver, BC V5T 1E1, Canada"
49.257985,-123.083366,Yo-Bones BBQ Catering,4.0,"3475 Kingsway, Vancouver, BC V5R 5L5, Canada"
49.257985,-123.083366,Les Faux Bourgeois,4.0,"663 E 15th Avenue, Vancouver, BC V5T 2R6, Canada"
49.257985,-123.083366,Disco Cheetah,4.0,"Vancouver, BC V6E 1N2, Canada"
49.257985,-123.083366,Sal y Limón,4.0,"701 Kingsway Street, Unit 5, Vancouver, BC V5T 3K6, Canada"
49.257985,-123.083366,BT Cafe,4.0,"920 Kingsway, Vancouver, BC V5V 3C4, Canada"
49.257985,-123.083366,The Burrow,4.0,"2781 Commercial Drive, Vancouver, BC V5N 4C5, Canada"
49.257985,-123.083366,Circus Play Cafe,4.0,"1650 E 12th Avenue, Vancouver, BC V5N 2A3, Canada"
49.257985,-123.083366,Kilimanjaro Snack House and Catering,4.0,"789 Kingsway, Vancouver, BC V5V 3C2, Canada"
49.257985,-123.083366,Daddy's Kitchen,4.0,"2586 Commercial Drive, Vancouver, BC V5N 4C2, Canada"
49.257985,-123.083366,BAMBU,4.0,"1090 Kingsway, Vancouver, BC V5V 3C6, Canada"
49.257985,-123.083366,Straight Outta Brooklyn NYC Pizzeria,4.0,"701 Kingsway, Unit 3, Vancouver, BC V5T 2R7, Canada"
49.257985,-123.083366,Malaysia St,4.0,"3932 Fraser Street, Vancouver, BC V5V 4E4, Canada"
49.257985,-123.083366,Pizzeria Barbarella,4.0,"654 E Broadway, Vancouver, BC V5T 1X7, Canada"
49.257985,-123.083366,Matchstick Coffee,4.0,"639 E 15th Avenue, Vancouver, BC V5T 2R6, Canada"
49.257985,-123.083366,DK Chicken,4.0,"1638 E Broadway, Suite 101, Vancouver, BC V5N 1W1, Canada"
49.257939,-123.089531,The Box Bakery and Kitchen,4.5,"1130 Broadway St, Ste 114, Pearland, TX 77581"
49.257939,-123.089531,Camion Cafe,5.0,"Vancouver, BC V5T 1X7, Canada"
49.257939,-123.089531,Quizine Kitchen,5.0,"1155 East Broadway, Vancouver, BC V5T 4V5, Canada"
49.257939,-123.089531,Superbaba,4.5,"2419 Main St, Vancouver, BC V5T 3E1, Canada"
49.257939,-123.089531,Rolling Cashew,4.5,"401 Industrial Avenue, Vancouver, BC V6A 2P8, Canada"
49.257939,-123.089531,Side Hustle Sandwiches,4.5,"151 E 8th Avenue, Vancouver, BC V5T 1R8, Canada"
49.257939,-123.089531,Tatta Chulha,4.5,"147 E Broadway, Vancouver, BC V5T 1W1, Canada"
49.257939,-123.089531,Zarak By Afghan Kitchen,4.5,"2102 Main Street, Vancouver, BC V5T 0K1, Canada"
49.257939,-123.089531,The Real Patty Co,5.0,"Delta, BC V4C 4M5, Canada"
49.257939,-123.089531,Pizzeria Grano,4.5,"3240 Main Street, Vancouver, BC V5V 3M5, Canada"
49.257939,-123.089531,Level V Bakery,4.5,"39 Kingsway, Vancouver, BC V5T 3H7, Canada"
49.257939,-123.089531,Carp,4.5,"2516 Prince Edward Street, Vancouver, BC V5T 4T3, Canada"
49.257939,-123.089531,AJ's Brooklyn Pizza Joint,4.5,"325 East Broadway, Vancouver, BC V5T 1W5, Canada"
49.257939,-123.089531,The Fish Counter,4.5,"3825 Main Street, Vancouver, BC V5V 3P2, Canada"
49.257939,-123.089531,Do Chay,4.5,"1392 Kingsway, Vancouver, BC V5V 3E4, Canada"
49.257939,-123.089531,Published On Main,4.5,"3593 Main Street, Vancouver, BC V5V 3N4, Canada"
49.257939,-123.089531,Sushi Hil,4.5,"3330 Main Street, Vancouver, BC V5V 3M7, Canada"
49.257939,-123.089531,Knight Street Cafe,4.5,"3911 Knight Street, Vancouver, BC V5N 3L8, Canada"
49.257939,-123.089531,Batard Boulangerie & Cafe Moderne,4.5,"3958 Fraser Street, Vancouver, BC V5V 4E4, Canada"
49.257939,-123.089531,Falafel Cafe,4.5,"1385 Kingsway, Vancouver, BC V5V 4Y6, Canada"
49.257939,-123.089531,Maizal RMF,4.5,"2815 Main Street, Vancouver, BC V5T 3G1, Canada"
49.257939,-123.089531,Fassil Ethiopian Restaurant,4.5,"736 Broadway E, Vancouver, BC V5T 1X9, Canada"
49.257939,-123.089531,Hail Mary's,4.5,"670 E Broadway, Vancouver, BC V5T 1X6, Canada"
49.257939,-123.089531,Toshi Sushi,4.0,"181 East 16th Avenue, Vancouver, BC V5T 4R2, Canada"
49.257939,-123.089531,The Peri Peri Shack,4.0,"724 Kingsway, Vancouver, BC V5V 3C1, Canada"
49.257939,-123.089531,Kind Cafe,4.0,"3080 Main Street, Vancouver, BC V5T 3G5, Canada"
49.257939,-123.089531,Osteria Savio Volpe,4.0,"615 Kingsway, Vancouver, BC V5T 3K5, Canada"
49.257939,-123.089531,Chouchou Breton Crepes,4.0,"110 Water Street, Vancouver, BC V6B 1B2, Canada"
49.257939,-123.089531,District Eleven,4.0,"4063 Main Street, Vancouver, BC V5V 3P5, Canada"
49.257939,-123.089531,Po Kong Vegetarian Restaurant,4.0,"1334 Kingsway Avenue, Vancouver, BC V5V 3E4, Canada"
49.257939,-123.089531,The Gluten Free Epicurean,4.0,"633 E 15th Avenue, Vancouver, BC V5T 2R6, Canada"
49.257939,-123.089531,Suyo Modern Peruvian,4.0,"3475 Main Street, Vancouver, BC V5V 3M9, Canada"
49.257939,-123.089531,Dosa World,4.0,"1150 Kingsway, Vancouver, BC V5V 3C8, Canada"
49.257939,-123.089531,49th Parallel Coffee,4.0,"2902 Main Street, Vancouver, BC V5T 0C1, Canada"
49.257939,-123.089531,Grace of India,4.0,"1284 Kingsway, Vancouver, BC V5V 3E1, Canada"
49.257939,-123.089531,Bonjour Vietnam Bistro,4.0,"3944 Fraser Street, Vancouver, BC V5V 4E4, Canada"
49.257939,-123.089531,Sprezzatura,4.0,"265 Kingsway, Vancouver, BC V5T 3J5, Canada"
49.257939,-123.089531,Alenka European Foods,4.0,"701 Kingsway, Suite 15, Vancouver, BC V5T 3K6, Canada"
49.257939,-123.089531,Bean Banh Mi,4.0,"1198 Kingsway, Vancouver, BC V5V 3C8, Canada"
49.257939,-123.089531,Ignite Pizzeria,4.0,"2588 Main Street, Vancouver, BC V5T 3E6, Canada"
49.257939,-123.089531,Sun Bo Kong Vegetarian Restaurant,4.0,"1363 Kingsway, Vancouver, BC V5V 3E3, Canada"
49.257939,-123.089531,Foglifter Coffee Roasters,4.0,"3590 Main Street, Vancouver, BC V5V 3N3, Canada"
49.257939,-123.089531,The Paper Crane,4.0,"531 E Broadway, Vancouver, BC V5T 1X4, Canada"
49.257939,-123.089531,Thu Hien Deli & Sandwich Shop,4.0,"1388 Kingsway, Vancouver, BC V5V 3E4, Canada"
49.257939,-123.089531,Ba Le Sandwich Shop,4.0,"701 Kingsway, Vancouver, BC V5T 3K6, Canada"
49.257939,-123.089531,Kin Kao Song,4.0,"317 E Broadway, Vancouver, BC V5T 1W5, Canada"
49.257939,-123.089531,Honey Cafe,5.0,"775 Kingsway, Vancouver, BC V5V 3C2, Canada"
49.257939,-123.089531,Word.,5.0,"555 Great Northern Way, Nemesis Coffee, Vancouver, BC V5T 1E1, Canada"
49.257939,-123.089531,Yo-Bones BBQ Catering,4.0,"3475 Kingsway, Vancouver, BC V5R 5L5, Canada"
49.257939,-123.089531,Novella Coffee Bar,5.0,"2650 Main Street, Vancouver, BC V5T 3E6, Canada"
49.256496,-123.075426,The Box Bakery and Kitchen,4.5,"1130 Broadway St, Ste 114, Pearland, TX 77581"
49.256496,-123.075426,Quizine Kitchen,5.0,"1155 East Broadway, Vancouver, BC V5T 4V5, Canada"
49.256496,-123.075426,Rolling Cashew,4.5,"401 Industrial Avenue, Vancouver, BC V6A 2P8, Canada"
49.256496,-123.075426,B House,4.5,"2270 Commercial Drive, Vancouver, BC V5N 4B5, Canada"
49.256496,-123.075426,The Real Patty Co,5.0,"Delta, BC V4C 4M5, Canada"
49.256496,-123.075426,Ashiana Tandoori Restaurant,4.5,"1440 Kingsway Street, Vancouver, BC V5N 2R5, Canada"
49.256496,-123.075426,Do Chay,4.5,"1392 Kingsway, Vancouver, BC V5V 3E4, Canada"
49.256496,-123.075426,Knight Street Cafe,4.5,"3911 Knight Street, Vancouver, BC V5N 3L8, Canada"
49.256496,-123.075426,Falafel Cafe,4.5,"1385 Kingsway, Vancouver, BC V5V 4Y6, Canada"
49.256496,-123.075426,Seasons Bakery,4.5,"2879 Commercial Drive, Vancouver, BC V5N 0A6, Canada"
49.256496,-123.075426,Fassil Ethiopian Restaurant,4.5,"736 Broadway E, Vancouver, BC V5T 1X9, Canada"
49.256496,-123.075426,Pink Peppercorn Seafood House,4.0,"1485 Kingsway, Vancouver, BC V5N 2R6, Canada"
49.256496,-123.075426,Gojo Café,4.0,"2838 Commercial Drive, Vancouver, BC V5N 4C6, Canada"
49.256496,-123.075426,Chouchou Breton Crepes,4.0,"110 Water Street, Vancouver, BC V6B 1B2, Canada"
49.256496,-123.075426,Po Kong Vegetarian Restaurant,4.0,"1334 Kingsway Avenue, Vancouver, BC V5V 3E4, Canada"
49.256496,-123.075426,Dosa World,4.0,"1150 Kingsway, Vancouver, BC V5V 3C8, Canada"
49.256496,-123.075426,Grace of India,4.0,"1284 Kingsway, Vancouver, BC V5V 3E1, Canada"
49.256496,-123.075426,Bean Banh Mi,4.0,"1198 Kingsway, Vancouver, BC V5V 3C8, Canada"
49.256496,-123.075426,Sun Bo Kong Vegetarian Restaurant,4.0,"1363 Kingsway, Vancouver, BC V5V 3E3, Canada"
49.256496,-123.075426,Thu Hien Deli & Sandwich Shop,4.0,"1388 Kingsway, Vancouver, BC V5V 3E4, Canada"
49.256496,-123.075426,Al Diwan,5.0,"1440 Kingsway, Vancouver, BC V5N 2R5, Canada"
49.256496,-123.075426,Juno Provisions,4.0,"2247 Commercial Dr, Vancouver, BC V5N 4B6, Canada"
49.256496,-123.075426,Honey Cafe,5.0,"775 Kingsway, Vancouver, BC V5V 3C2, Canada"
49.256496,-123.075426,Baby Dhal Roti Shop,4.0,"2707 Commercial Drive, Vancouver, BC V5N 4C5, Canada"
49.256496,-123.075426,Yo-Bones BBQ Catering,4.0,"3475 Kingsway, Vancouver, BC V5R 5L5, Canada"
49.256496,-123.075426,Disco Cheetah,4.0,"Vancouver, BC V6E 1N2, Canada"
49.256496,-123.075426,BT Cafe,4.0,"920 Kingsway, Vancouver, BC V5V 3C4, Canada"
49.256496,-123.075426,The Burrow,4.0,"2781 Commercial Drive, Vancouver, BC V5N 4C5, Canada"
49.256496,-123.075426,Circus Play Cafe,4.0,"1650 E 12th Avenue, Vancouver, BC V5N 2A3, Canada"
49.256496,-123.075426,Kilimanjaro Snack House and Catering,4.0,"789 Kingsway, Vancouver, BC V5V 3C2, Canada"
49.256496,-123.075426,Daddy's Kitchen,4.0,"2586 Commercial Drive, Vancouver, BC V5N 4C2, Canada"
49.256496,-123.075426,BAMBU,4.0,"1090 Kingsway, Vancouver, BC V5V 3C6, Canada"
49.256496,-123.075426,DK Chicken,4.0,"1638 E Broadway, Suite 101, Vancouver, BC V5N 1W1, Canada"
49.256496,-123.075426,The Pizza King,4.0,"1464 East Broadway, Vancouver, BC V5N 1V6, Canada"
49.256496,-123.075426,New Sam PO Meat & BBQ,4.0,"1382 Kingsway, Vancouver, BC V5V 3E4, Canada"
49.256496,-123.075426,Domino's Pizza,4.0,"1254 Kingsway, Vancouver, BC V5V 3E1, Canada"
49.256496,-123.075426,Jamjar - Folk Lebanese Food,4.0,"2280 Commercial Drive, Vancouver, BC V5N 4B6, Canada"
49.256496,-123.075426,House of Dosas,4.0,"1391 Kingsway, Vancouver, BC V5V 3E3, Canada"
49.256496,-123.075426,Collective Goods Bistro & Grocer,4.0,"3532 Commercial Street, Vancouver, BC V5N 4E9, Canada"
49.256496,-123.075426,Harambe Restaurant,4.0,"2149 Commercial Drive, Vancouver, BC V5N 4B3, Canada"
49.256496,-123.075426,Green Lemongrass,4.0,"1086 Kingsway, Vancouver, BC V5V 3C6, Canada"
49.256496,-123.075426,Porkmafia,4.0,"Delta, BC V4E 1H6, Canada"
49.256496,-123.075426,Trung Nguyen Cafe,4.0,"1441 Kingsway, Vancouver, BC V5N 2R6, Canada"
49.256496,-123.075426,852 Kitchen,4.5,"4963 Joyce Street, Vancouver, BC V5R 4G7, Canada"
49.256496,-123.075426,Dosa Factory,4.0,"1345 Kingsway, Vancouver, BC V5V 3E3, Canada"
49.256496,-123.075426,Hai Phong Vietnamese Restaurant,3.5,"1242 Kingsway, Vancouver, BC V5V 3E1, Canada"
49.256496,-123.075426,Loku Japanese Cuisine,3.5,"2280 Commercial Drive, Vancouver, BC V5N 5P9, Canada"
49.256496,-123.075426,Naruto Sushi,3.5,"2763 Commercial Drive, Vancouver, BC V5N 5P4, Canada"
49.256496,-123.075426,Moon Cafe,3.5,"1097 Kingsway, Vancouver, BC V5V 3C7, Canada"
49.256496,-123.075426,Uncle Fatih's Pizza,3.5,"1685 Broadway E, Vancouver, BC V5N 1V9, Canada"
49.283236,-123.070443,VV Tapas Lounge,5.0,"957 E Hastings Street, Vancouver, BC V6A 1R9, Canada"
49.283236,-123.070443,Elephant On Powell Restaurant,5.0,"1879 Powell Street, Vancouver, BC V5L 1H8, Canada"
49.283236,-123.070443,mizu sushi co.,5.0,"1507 Powell Street, Suite 150, Vancouver, BC V5L 5C3, Canada"
49.283236,-123.070443,Urban Tadka,5.0,"1370 E Georgia St, Vancouver, BC V5L 2A8, Canada"
49.283236,-123.070443,Caffe La Tana,5.0,"635 Commercial Drive, Vancouver, BC V5L 3W3, Canada"
49.283236,-123.070443,Brick N Cheese,5.0,"1370 E georgia Street, Vancouver, BC V5L 2A8, Canada"
49.283236,-123.070443,Henry's Hip Eats,4.5,"150-1507 Powell Street, Vancouver, BC V5L 5C3, Canada"
49.283236,-123.070443,Elite Event: A Taste of India with Bombay Kitchen & Bar,4.5,"1018 Commercial Dr, Vancouver, BC V5L 3W9, Canada"
49.283236,-123.070443,Kozu Sushi Pizza,4.5,"1370A E Georgia Street, Vancouver, BC V5L 2A8, Canada"
49.283236,-123.070443,Mogu Fried Chicken,4.5,"1012 Commercial Drive, Vancouver, BC V5L 3W9, Canada"
49.283236,-123.070443,Absinthe Bistro,4.5,"952 Commercial Drive, Vancouver, BC V5L 3W7, Canada"
49.283236,-123.070443,Vankoshary Eats,4.5,"1205 East Hastings Street, Vancouver, BC V6A 1S4, Canada"
49.283236,-123.070443,Straight and Marrow,4.5,"1869 Powell Street, Vancouver, BC V5L 1H8, Canada"
49.283236,-123.070443,Yardie Grabz,5.0,"Vancouver, BC V6A 3K8, Canada"
49.283236,-123.070443,Yama Cafe,4.5,"2007 East Hastings Street, Vancouver, BC V5L 1T9, Canada"
49.283236,-123.070443,Axum Restaurant,4.5,"1279 E Hastings Street, Vancouver, BC V6A 1S4, Canada"
49.283236,-123.070443,Aleph Eatery,4.5,"1889 Powell Street, Vancouver, BC V5L 1H8, Canada"
49.283236,-123.070443,Jackalope's Neighbourhood Dive,4.5,"2257 E Hastings Street, Vancouver, BC V5L 1V3, Canada"
49.283236,-123.070443,The Narcissus,4.5,"1701 Powell Street, Vancouver, BC V5L 0A2, Canada"
49.283236,-123.070443,Dundas Eat + Drink,4.5,"2077 Dundas Street, Vancouver, BC V5L 1J5, Canada"
49.283236,-123.070443,Takenaka,4.5,"1370 Georgia Street, Vancouver, BC V5L 2A8, Canada"
49.283236,-123.070443,Nonna's Cucina,5.0,"2166 East Hastings Street, Vancouver, BC V5L 1V2, Canada"
49.283236,-123.070443,Burdy,5.0,"1216 Franklin Street, Vancouver, BC V6A 1K1, Canada"
49.283236,-123.070443,Kawaii Salad,5.0,"1370 Georgia St, Vancouver, BC V5L 2A8, Canada"
49.283236,-123.070443,Franklin Food Lab,5.0,"1600 Franklin Street, Vancouver, BC V5L 1P4, Canada"
49.283236,-123.070443,Bombay Kitchen and Bar,4.0,"1018 Commercial Drive, Vancouver, BC V5L 3W9, Canada"
49.283236,-123.070443,The Indian Chef’s,4.0,"2270 E Hastings Street, Vancouver, BC V5L 1V4, Canada"
49.283236,-123.070443,Truck Stop Cafe,4.0,"1046 Clark Drive, Vancouver, BC V5L 3J9, Canada"
49.283236,-123.070443,Sneaky Pete's Pool Cafe,4.5,"412 McLean Drive, Vancouver, BC V5L 0C1, Canada"
49.283236,-123.070443,Coho Coffee,4.5,"1370 E Georgia St, Vancouver, BC V5L 2A8, Canada"
49.283236,-123.070443,Downlow Chicken Shack,4.0,"905 Commercial Drive, Vancouver, BC V5L 2H2, Canada"
49.283236,-123.070443,Pepino's,4.0,"631 Commercial Drive, Vancouver, BC V5L 3W3, Canada"
49.283236,-123.070443,Sula Indian Restaurant,4.0,"1128 Commercial Drive, Vancouver, BC V5L 2N1, Canada"
49.283236,-123.070443,Eternal Abundance,4.0,"1025 Commercial Drive, Vancouver, BC V5L 3X1, Canada"
49.283236,-123.070443,The Pizza Castle & Indian Curry,4.0,"1110 Commercial Drive, Vancouver, BC V5L 3X2, Canada"
49.283236,-123.070443,Oidé Coffee,5.0,"550 Clark Drive, Vancouver, BC V5L 3H7, Canada"
49.283236,-123.070443,Tamam To Go,5.0,"1108 Commercial Drive, Vancouver, BC V5L 3X2, Canada"
49.283236,-123.070443,Focacciaza,5.0,"1007 E Cordova Street, Vancouver, BC V6A 1M8, Canada"
49.283236,-123.070443,Pho LHQ  Delivery,5.0,"1205 E Hastings St, Vancouver, BC V6A 1S4, Canada"
49.283236,-123.070443,Yardie Grabz,5.0,"Vancouver, BC V6A 3K8, Canada"
49.283236,-123.070443,Kin Kao Thai Kitchen,4.0,"903 Commercial Drive, Vancouver, BC V5L, Canada"
49.283236,-123.070443,Dachi,4.0,"2297 E Hastings Street, Vancouver, BC V5L 1V3, Canada"
49.283236,-123.070443,Lunch Lady,4.0,"1046 Commercial Drive, Vancouver, BC V5L 3W9, Canada"
49.283236,-123.070443,Fujiya Japanese Foods,4.0,"912 Clark Drive, Vancouver, BC V5L 3J8, Canada"
49.283236,-123.070443,Tacofino Commissary,4.0,"2327 E Hastings St, Vancouver, BC V5L 1V6, Canada"
49.283236,-123.070443,Mr Red Cafe,4.0,"2131 E Hastings Street, Vancouver, BC V5L 1V4, Canada"
49.283236,-123.070443,The Red Wagon,4.0,"2128 East Hastings Street, Vancouver, BC V5L 1V2, Canada"
49.283236,-123.070443,Pho Win,4.0,"2138 E Hastings Street, Vancouver, BC V5L 1V2, Canada"
49.283236,-123.070443,Yolks,4.0,"1598 E Hastings Street, Vancouver, BC V5L 1S5, Canada"
49.283236,-123.070443,Koko Japanese Restaurant,4.0,"2053 Hastings Street E, Vancouver, BC V5L 1T9, Canada"
49.267266,-123.090786,The Box Bakery and Kitchen,4.5,"1130 Broadway St, Ste 114, Pearland, TX 77581"
49.267266,-123.090786,Camion Cafe,5.0,"Vancouver, BC V5T 1X7, Canada"
49.267266,-123.090786,Blaze Gourmet Burgers,5.0,"43 E 5th Avenue, Vancouver, BC V5T 1G7, Canada"
49.267266,-123.090786,Quizine Kitchen,5.0,"1155 East Broadway, Vancouver, BC V5T 4V5, Canada"
49.267266,-123.090786,Le Petit Belge,4.5,"1007 Main Street, Vancouver, BC V6A 4L4, Canada"
49.267266,-123.090786,Superbaba,4.5,"2419 Main St, Vancouver, BC V5T 3E1, Canada"
49.267266,-123.090786,Rolling Cashew,4.5,"401 Industrial Avenue, Vancouver, BC V6A 2P8, Canada"
49.267266,-123.090786,Side Hustle Sandwiches,4.5,"151 E 8th Avenue, Vancouver, BC V5T 1R8, Canada"
49.267266,-123.090786,Tatta Chulha,4.5,"147 E Broadway, Vancouver, BC V5T 1W1, Canada"
49.267266,-123.090786,Zarak By Afghan Kitchen,4.5,"2102 Main Street, Vancouver, BC V5T 0K1, Canada"
49.267266,-123.090786,Vancouver Soup,5.0,"292 East 1st Avenue, Vancouver, BC V5T 1A6, Canada"
