latitude,longitude,num_bikes,uniqueId,ll,restaurants,name,rating,address
49.280284,-123.097052,9,e7bf01431a6982f032996ad50a9e5bd7,"49.280284,-123.097052",50,Dalina,4.5,"687 Main Street, Vancouver, BC V6A 2V4, Canada"
49.280284,-123.097052,9,e7bf01431a6982f032996ad50a9e5bd7,"49.280284,-123.097052",50,Silk Lounge,4.5,"132 Powell Street, Vancouver, BC V6A 1G1, Canada"
49.280284,-123.097052,9,e7bf01431a6982f032996ad50a9e5bd7,"49.280284,-123.097052",50,La Playita,5.0,"360 Cambie Street, Vancouver, BC V6V 1G8, Canada"
49.280284,-123.097052,9,e7bf01431a6982f032996ad50a9e5bd7,"49.280284,-123.097052",50,Eden Cafe,5.0,"643 East Hastings Street, Vancouver, BC V6A 1R2, Canada"
49.280284,-123.097052,9,e7bf01431a6982f032996ad50a9e5bd7,"49.280284,-123.097052",50,Thank You Pizza,5.0,"789 Gore Avenue, Vancouver, BC V6A 2Z9, Canada"
49.280284,-123.097052,9,e7bf01431a6982f032996ad50a9e5bd7,"49.280284,-123.097052",50,Crackle Creme,4.0,"245 Union Street, Vancouver, BC V6A 2B2, Canada"
49.280284,-123.097052,9,e7bf01431a6982f032996ad50a9e5bd7,"49.280284,-123.097052",50,Local Public Eatery,4.0,"3 Alexander Street, Vancouver, BC V6A 1B2, Canada"
49.280284,-123.097052,9,e7bf01431a6982f032996ad50a9e5bd7,"49.280284,-123.097052",50,Virtuous Pie,4.0,"583 Main Street, Vancouver, BC V6A 2V1, Canada"
49.280284,-123.097052,9,e7bf01431a6982f032996ad50a9e5bd7,"49.280284,-123.097052",50,Tagine Moroccan Restaurant,4.0,"51 W Hastings Street, Vancouver, BC V6B 1G4, Canada"
49.280284,-123.097052,9,e7bf01431a6982f032996ad50a9e5bd7,"49.280284,-123.097052",50,Dollar Meat Store,4.0,"266 E Pender St, Vancouver, BC V6A 1T7, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Smithe Salad,5.0,"191 Smithe Street, Vancouver, BC V6B 4Z8, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Pi Co Pizza,5.0,"574 Granville Street, Vancouver, BC V6C 1W6, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Robba Da Matti,5.0,"12 Powell St, Vancouver, BC V6A 1E7, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Incognito Coffee,5.0,"843 Seymour Street, Vancouver, BC V6B 3L4, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Ignite Pizzeria,5.0,"987 Mainland Street, Vancouver, BC V6B 1T2, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Skewers Souvlaki Pita Bar,5.0,"26 Powell Street, Vancouver, BC V6A 1E7, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Autostrada Osteria,5.0,"350 W Pender st, Vancouver, BC V6B 1T1, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,7 Days Coffee,4.5,"920 Beatty Street, Vancouver, BC V6Z 3G6, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,The Magnet,4.5,"309 W Pender Street, Vancouver, BC V6B 1T3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Convivial Cafe and Bakery,4.5,"680A Leg In Boot Square, Vancouver, BC V5Z 4B4, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Le Petit Belge,4.5,"1007 Main Street, Vancouver, BC V6A 4L4, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Rolling Cashew,4.5,"401 Industrial Avenue, Vancouver, BC V6A 2P8, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Aiyaohno Cafe,4.5,"425 Carrall Street, Vancouver, BC V6B 6E3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Mount Everest Kitchen & Grill,4.5,"538 Seymour Street, Vancouver, BC V6B 3J5, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,L'Orangerie Dining Room & Loung,4.5,"788 Richards Street, 5th Floor, Vancouver, BC V6B 0C8, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Manpuku Bento,4.5,"288 E Pender Street, Vancouver, BC V6A 1T7, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Wabukuro,4.5,"660 Abbott Street, Vancouver, BC V6B 0E1, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Kouign Café,4.5,"18 East Pender Street, Vancouver, BC V6A 1T1, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Bali Thai,4.5,"88 W Pender Street, Vancouver, BC V6B 1R3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,The Mackenzie Room,4.5,"415 Powell Street, Vancouver, BC V6A 1G7, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Social Crust,5.0,"335 W Pender St, Vancouver, BC V6B 1T3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Vancouver Soup,5.0,"292 East 1st Avenue, Vancouver, BC V5T 1A6, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Little Bangkok Thai Kitchen 2,5.0,"88 W Pender Street, Unit 2007, Vancouver, BC V6B 6N9, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,JJ's Fine Dining,4.5,"250 W Pender St, 3rd Fl, Vancouver, BC V6B 1S9, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Vegan Cave Cafe,4.5,"415 Abbott Street, Vancouver, BC V6B 1R3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Oyster Express,4.5,"296 Keefer Street, Vancouver, BC V6A 1X5, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,The Dirty Apron Delicatessen,4.5,"540 Beatty St, Vancouver, BC V6B 2L3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,The Poke Guy,4.5,"420 Richards Street, Vancouver, BC V6B 2Z4, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Chinatown BBQ,4.5,"130 E Pender Street, Vancouver, BC V6A 1T3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Barbara,4.5,"305 East Pender Street, Vancouver, BC V6A 0J3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,St Lawrence Restaurant,4.5,"269 Powell Street, Vancouver, BC V6A 1G3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Super Chef Grill,4.5,"280 Robson Street, Vancouver, BC V6B 0E7, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Monarca,4.5,"181 Carrall Street, Vancouver, BC V6B 1A1, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Jam Cafe on Beatty,4.5,"556 Beatty Street, Vancouver, BC V6B 2L3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Hellcrust Pizza,4.5,"433 Seymour Street, Vancouver, BC V6B 1P2, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Kozak Ukraïnian Eatery,4.5,"1 W Cordova Street, Vancouver, BC V6C 3N8, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Carve,4.5,"Rogers Arena, Vancouver, BC, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Caveman Cafe,4.5,"88 W Pender Street, Unit 1005, Vancouver, BC V6B 6N8, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,World Wrap Place,4.5,"68 Water Street, Suite 101, Vancouver, BC V6B 1A4, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Caffe Di Beppe,4.5,"2 W Cordova Street, Vancouver, BC V6B 1C9, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Saba Foods,4.5,"509 Main Street, Vancouver, BC V6A 2V1, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Einstein Wrap House,4.5,"516 Abbott Street, Vancouver, BC V6B 6C1, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Tutto,4.5,"901 Homer St, Vancouver, BC V6B 2W6, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Fanny Bay Oyster Bar & Shellfish Market,4.5,"762 Cambie St, Vancouver, BC V6B 2P2, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Pacific Poke,4.5,"625 Main Street, Vancouver, BC V6A 2V4, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,La Taqueria Pinche Taco Shop,4.5,"322 W Hastings Street, Vancouver, BC V8B 1K6, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,1927 Lobby Lounge,4.5,"801 W Georgia Street, Vancouver, BC V6C 1P7, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,OEB Breakfast Co. Yaletown,4.5,"1137 Marinaside Crescent, Vancouver, BC V6Z 2Y3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,MILA Plant-Based,4.5,"185 Keefer Street, Vancouver, BC V6A 1X3, Canada"
49.276294,-123.106534,14,1648ead5ea617d2cea115869d9516f5e,"49.276294,-123.106534",50,Papparoti,4.5,"193 Keefer Place, Unit 103, Vancouver, BC V6B 6C1, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,VV Tapas Lounge,5.0,"957 E Hastings Street, Vancouver, BC V6A 1R9, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,mizu sushi co.,5.0,"1507 Powell Street, Suite 150, Vancouver, BC V5L 5C3, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Urban Tadka,5.0,"1370 E Georgia St, Vancouver, BC V5L 2A8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,The Garden Strathcona,5.0,"868 E Hastings Street, Vancouver, BC V6A 1R6, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Caffe La Tana,5.0,"635 Commercial Drive, Vancouver, BC V5L 3W3, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Viet Family- The Vegan House,5.0,"1431 Commercial Drive, Vancouver, BC V5L 3X8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Brick N Cheese,5.0,"1370 E georgia Street, Vancouver, BC V5L 2A8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Henry's Hip Eats,4.5,"150-1507 Powell Street, Vancouver, BC V5L 5C3, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Elite Event: A Taste of India with Bombay Kitchen & Bar,4.5,"1018 Commercial Dr, Vancouver, BC V5L 3W9, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Kozu Sushi Pizza,4.5,"1370A E Georgia Street, Vancouver, BC V5L 2A8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Mogu Fried Chicken,4.5,"1012 Commercial Drive, Vancouver, BC V5L 3W9, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Absinthe Bistro,4.5,"952 Commercial Drive, Vancouver, BC V5L 3W7, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Vankoshary Eats,4.5,"1205 East Hastings Street, Vancouver, BC V6A 1S4, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Cozen,4.5,"1441 Commercial Drive, Vancouver, BC V5L 3X8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,The Mackenzie Room,4.5,"415 Powell Street, Vancouver, BC V6A 1G7, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Yardie Grabz,5.0,"Vancouver, BC V6A 3K8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,La Grotta Del Formaggio,4.5,"1791 Commercial Drive, Vancouver, BC V5N 4A4, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Axum Restaurant,4.5,"1279 E Hastings Street, Vancouver, BC V6A 1S4, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,The Narcissus,4.5,"1701 Powell Street, Vancouver, BC V5L 0A2, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Takenaka,4.5,"1370 Georgia Street, Vancouver, BC V5L 2A8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Burdy,5.0,"1216 Franklin Street, Vancouver, BC V6A 1K1, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Eden Cafe,5.0,"643 East Hastings Street, Vancouver, BC V6A 1R2, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Kawaii Salad,5.0,"1370 Georgia St, Vancouver, BC V5L 2A8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Franklin Food Lab,5.0,"1600 Franklin Street, Vancouver, BC V5L 1P4, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Bombay Kitchen and Bar,4.0,"1018 Commercial Drive, Vancouver, BC V5L 3W9, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Truck Stop Cafe,4.0,"1046 Clark Drive, Vancouver, BC V5L 3J9, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Tacomio,4.0,"1245 Glen Drive, Vancouver, BC V6A 3M8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Sneaky Pete's Pool Cafe,4.5,"412 McLean Drive, Vancouver, BC V5L 0C1, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Coho Coffee,4.5,"1370 E Georgia St, Vancouver, BC V5L 2A8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Oca Pastificio,4.0,"1260 Commercial Drive, Vancouver, BC V5L 2T6, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Auntie Jen's Pizzeria,4.0,"1417 Commercial Drive, Vancouver, BC V5L 3X8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Vancity Fried Chicken,4.0,"1678 Commercial Drive, Vancouver, BC V5L 3Y4, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Sal y Limon Mexican Cuisine,4.0,"1752 Commercial Drive, Vancouver, BC V5N 4A3, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Downlow Chicken Shack,4.0,"905 Commercial Drive, Vancouver, BC V5L 2H2, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,La Bohème,4.0,"1755 Cottrell Street, Vancouver, BC V6A 2L8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Harbour Oyster + Bar,4.0,"1408 Commercial Drive, Vancouver, BC V5L 3X9, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Finch's Market,4.0,"501 E Georgia Street, Vancouver, BC V6A 1X8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Merci Beaucoup Cafe,4.0,"1468 Commercial Drive, Vancouver, BC V5L 3X9, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Sopra Sotto,4.0,"1510 Commercial Drive, Vancouver, BC V5L 2Y7, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Santa Barbara Market,4.0,"1322 Commercial Drive, Vancouver, BC V5L 3X6, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Pepino's,4.0,"631 Commercial Drive, Vancouver, BC V5L 3W3, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Sula Indian Restaurant,4.0,"1128 Commercial Drive, Vancouver, BC V5L 2N1, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Eternal Abundance,4.0,"1025 Commercial Drive, Vancouver, BC V5L 3X1, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,The Pizza Castle & Indian Curry,4.0,"1110 Commercial Drive, Vancouver, BC V5L 3X2, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Oidé Coffee,5.0,"550 Clark Drive, Vancouver, BC V5L 3H7, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Tamam To Go,5.0,"1108 Commercial Drive, Vancouver, BC V5L 3X2, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Focacciaza,5.0,"1007 E Cordova Street, Vancouver, BC V6A 1M8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Pho LHQ  Delivery,5.0,"1205 E Hastings St, Vancouver, BC V6A 1S4, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Yardie Grabz,5.0,"Vancouver, BC V6A 3K8, Canada"
49.277469,-123.081315,8,91035fe1d70b65c9cb8ec4a007af7c7f,"49.277469,-123.081315",43,Kin Kao Thai Kitchen,4.0,"903 Commercial Drive, Vancouver, BC V5L, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,VV Tapas Lounge,5.0,"957 E Hastings Street, Vancouver, BC V6A 1R9, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Elephant On Powell Restaurant,5.0,"1879 Powell Street, Vancouver, BC V5L 1H8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,mizu sushi co.,5.0,"1507 Powell Street, Suite 150, Vancouver, BC V5L 5C3, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Urban Tadka,5.0,"1370 E Georgia St, Vancouver, BC V5L 2A8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,The Garden Strathcona,5.0,"868 E Hastings Street, Vancouver, BC V6A 1R6, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Caffe La Tana,5.0,"635 Commercial Drive, Vancouver, BC V5L 3W3, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Viet Family- The Vegan House,5.0,"1431 Commercial Drive, Vancouver, BC V5L 3X8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Brick N Cheese,5.0,"1370 E georgia Street, Vancouver, BC V5L 2A8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Henry's Hip Eats,4.5,"150-1507 Powell Street, Vancouver, BC V5L 5C3, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Elite Event: A Taste of India with Bombay Kitchen & Bar,4.5,"1018 Commercial Dr, Vancouver, BC V5L 3W9, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Kozu Sushi Pizza,4.5,"1370A E Georgia Street, Vancouver, BC V5L 2A8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Mogu Fried Chicken,4.5,"1012 Commercial Drive, Vancouver, BC V5L 3W9, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Absinthe Bistro,4.5,"952 Commercial Drive, Vancouver, BC V5L 3W7, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Vankoshary Eats,4.5,"1205 East Hastings Street, Vancouver, BC V6A 1S4, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Straight and Marrow,4.5,"1869 Powell Street, Vancouver, BC V5L 1H8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Cozen,4.5,"1441 Commercial Drive, Vancouver, BC V5L 3X8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Yardie Grabz,5.0,"Vancouver, BC V6A 3K8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Yama Cafe,4.5,"2007 East Hastings Street, Vancouver, BC V5L 1T9, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,La Grotta Del Formaggio,4.5,"1791 Commercial Drive, Vancouver, BC V5N 4A4, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Axum Restaurant,4.5,"1279 E Hastings Street, Vancouver, BC V6A 1S4, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Aleph Eatery,4.5,"1889 Powell Street, Vancouver, BC V5L 1H8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,The Narcissus,4.5,"1701 Powell Street, Vancouver, BC V5L 0A2, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Dundas Eat + Drink,4.5,"2077 Dundas Street, Vancouver, BC V5L 1J5, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Takenaka,4.5,"1370 Georgia Street, Vancouver, BC V5L 2A8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Nonna's Cucina,5.0,"2166 East Hastings Street, Vancouver, BC V5L 1V2, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Burdy,5.0,"1216 Franklin Street, Vancouver, BC V6A 1K1, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Kawaii Salad,5.0,"1370 Georgia St, Vancouver, BC V5L 2A8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Franklin Food Lab,5.0,"1600 Franklin Street, Vancouver, BC V5L 1P4, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Bombay Kitchen and Bar,4.0,"1018 Commercial Drive, Vancouver, BC V5L 3W9, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Truck Stop Cafe,4.0,"1046 Clark Drive, Vancouver, BC V5L 3J9, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Tacomio,4.0,"1245 Glen Drive, Vancouver, BC V6A 3M8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Sneaky Pete's Pool Cafe,4.5,"412 McLean Drive, Vancouver, BC V5L 0C1, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Coho Coffee,4.5,"1370 E Georgia St, Vancouver, BC V5L 2A8, Canada"
49.277665,-123.073653,21,d3aaff4414a8c3fd5480c470f77ff68a,"49.277665,-123.073653",50,Oca Pastificio,4.0,"1260 Commercial Drive, Vancouver, BC V5L 2T6, Canada"
